start,end,tournament,round,round_match_number,player1,player2,deck1,deck2,map,victor,victory,format,unknown_order,recorder,notes
2019-07-06,2019-07-10,CAMS19,3,3,Bomber678,hardy83,[Finesse]/Peace/Truth,MonoGreen,,Bomber678,normal,forum,,charnel_mouse,
2019-07-06,2019-07-10,CAMS19,3,5,charnel_mouse,Unity,[Balance]/Blood/Strength,[Balance/Growth]/Present,,Unity,normal,forum,,charnel_mouse,
2019-07-08,2019-07-11,CAMS19,3,4,EricF,Nekoatl,[Anarchy/Blood]/Demonology,[Necromancy]/Blood/Growth,,EricF,normal,forum,,charnel_mouse,
2019-07-06,2019-07-11,CAMS19,3,6,Persephone,CarpeGuitarrem,MonoGreen,[Necromancy]/Blood/Finesse,,Persephone,normal,forum,,charnel_mouse,
2019-07-07,2019-07-16,CAMS19,3,7,Nopethebard,FrozenStorm,[Discipline/Strength]/Finesse,[Future/Past]/Finesse,,FrozenStorm,normal,forum,,charnel_mouse,
2019-07-15,2019-07-16,CAMS19,4,1,codexnewb,bansa,Nightmare,[Law/Peace]/Finesse,,bansa,normal,forum,,charnel_mouse,
2019-07-15,2019-07-17,CAMS19,4,2,Legion,zhavier,Miracle Grow,Miracle Grow,,zhavier,normal,forum,,charnel_mouse,
2019-07-15,2019-07-17,CAMS19,4,5,hardy83,Nekoatl,MonoGreen,[Necromancy]/Blood/Growth,,Nekoatl,normal,forum,,charnel_mouse,
2019-07-16,2019-07-19,CAMS19,4,3,Bomber678,EricF,[Finesse]/Peace/Truth,[Anarchy/Blood]/Demonology,,EricF,normal,forum,,charnel_mouse,
2019-07-16,2019-07-19,CAMS19,4,4,Unity,Persephone,[Balance/Growth]/Present,MonoGreen,,Persephone,normal,forum,,charnel_mouse,
2019-07-17,2019-07-19,CAMS19,4,6,James,Nopethebard,[Peace/Truth]/Finesse,[Discipline/Strength]/Finesse,,James,normal,forum,,charnel_mouse,
2019-07-16,2019-07-22,CAMS19,4,7,FrozenStorm,charnel_mouse,[Future/Past]/Finesse,[Balance]/Blood/Strength,,charnel_mouse,normal,forum,,charnel_mouse,
2019-07-22,2019-07-23,CAMS19,5,1,zhavier,codexnewb,Miracle Grow,Nightmare,,zhavier,normal,forum,,charnel_mouse,
2019-07-22,2019-07-23,CAMS19,5,2,bansa,EricF,[Law/Peace]/Finesse,[Anarchy/Blood]/Demonology,,EricF,normal,forum,,charnel_mouse,
2019-07-23,2019-07-25,CAMS19,5,4,Legion,charnel_mouse,Miracle Grow,[Balance]/Blood/Strength,,Legion,normal,forum,,charnel_mouse,
2019-07-22,2019-07-27,CAMS19,5,3,Nekoatl,Persephone,[Necromancy]/Blood/Growth,MonoGreen,,Persephone,normal,forum,,charnel_mouse,
2019-07-30,2019-07-31,CAMS19,6,3,Bomber678,Legion,[Finesse]/Peace/Truth,Miracle Grow,,Legion,normal,forum,,charnel_mouse,
2019-07-22,2019-08-01,CAMS19,5,5,Unity,James,[Balance/Growth]/Present,[Peace/Truth]/Finesse,,Unity,normal,forum,,charnel_mouse,
2019-08-02,2019-08-02,CAMS19,6,4,Unity,codexnewb,[Balance/Growth]/Present,Nightmare,,codexnewb,normal,forum,,charnel_mouse,
2019-07-30,2019-08-04,CAMS19,6,1,Persephone,bansa,MonoGreen,[Law/Peace]/Finesse,,bansa,normal,forum,,charnel_mouse,
2019-07-29,2019-08-04,CAMS19,6,2,zhavier,EricF,Miracle Grow,[Anarchy/Blood]/Demonology,,zhavier,normal,forum,,charnel_mouse,
2019-08-04,2019-08-06,CAMS19,7,1,bansa,Legion,[Law/Peace]/Finesse,Miracle Grow,,bansa,normal,forum,,charnel_mouse,
2019-08-05,2019-08-06,CAMS19,7,2,EricF,codexnewb,[Anarchy/Blood]/Demonology,Nightmare,,EricF,normal,forum,,charnel_mouse,
2019-08-04,2019-08-09,CAMS19,7,3,zhavier,Persephone,Miracle Grow,MonoGreen,,zhavier,normal,forum,,charnel_mouse,
2019-08-09,2019-08-11,CAMS19,8,1,zhavier,bansa,Miracle Grow,[Law/Peace]/Finesse,,zhavier,normal,forum,,charnel_mouse,
2019-08-12,2019-08-19,CAMS19,9,1,EricF,zhavier,[Anarchy/Blood]/Demonology,Miracle Grow,,zhavier,normal,forum,,charnel_mouse,
2019-08-20,2019-08-24,CAMS19,10,1,bansa,zhavier,[Law/Peace]/Finesse,Miracle Grow,,zhavier,normal,forum,,charnel_mouse,
2019-09-26,2019-09-27,XCAFRR19,1,8,FrozenStorm,codexnewb,[Discipline]/Past/Peace,[Future]/Anarchy/Peace,,codexnewb,normal,forum,,charnel_mouse,
2019-09-25,2019-09-28,XCAFRR19,1,6,UrbanVelvet,CarpeGuitarrem,[Anarchy]/Past/Strength,Nightmare,,UrbanVelvet,normal,forum,,charnel_mouse,
2019-09-26,2019-09-29,XCAFRR19,1,5,dwarddd,OffKilter,[Demonology]/Growth/Strength,[Fire]/Growth/Present,,dwarddd,normal,forum,,charnel_mouse,"The game to watch this round, I'm told."
2019-09-25,2019-09-30,XCAFRR19,1,4,Taz,bolyarich,[Necromancy]/Blood/Present,[Feral/Growth]/Disease,,bolyarich,normal,forum,,charnel_mouse,
2019-09-25,2019-09-30,XCAFRR19,1,7,zhavier,Leaky,MonoPurple,[Discipline]/Disease/Law,,zhavier,normal,forum,,charnel_mouse,
2019-09-25,2019-10-01,XCAFRR19,1,1,Nekoatl,Nopethebard,[Discipline]/Law/Necromancy,[Discipline/Strength]/Finesse,,Nekoatl,normal,forum,,charnel_mouse,
2019-09-26,2019-10-03,XCAFRR19,1,3,Bomber678,charnel_mouse,MonoBlack,[Balance/Growth]/Disease,,Bomber678,normal,forum,,charnel_mouse,
2019-10-03,2019-10-04,XCAFRR19,2,4,Persephone,Nekoatl,[Discipline/Strength]/Finesse,[Fire]/Disease/Truth,,Persephone,normal,forum,,charnel_mouse,
2019-10-03,2019-10-06,XCAFRR19,2,5,Leaky,FrozenStorm,[Discipline]/Disease/Law,[Discipline]/Past/Peace,,FrozenStorm,normal,forum,,charnel_mouse,
2019-10-03,2019-10-06,XCAFRR19,2,8,OffKilter,UrbanVelvet,[Peace]/Discipline/Disease,[Demonology]/Growth/Strength,,OffKilter,normal,forum,,charnel_mouse,
2019-10-03,2019-10-09,XCAFRR19,2,3,Nopethebard,James,[Strength]/Feral/Growth,MonoBlack,,James,normal,forum,,charnel_mouse,
2019-10-09,2019-10-11,XCAFRR19,2,2,EricF,Bomber678,[Feral/Growth]/Disease,[Discipline]/Law/Necromancy,,EricF,normal,forum,,charnel_mouse,
2019-10-03,2019-10-11,XCAFRR19,2,6,codexnewb,dwarddd,Nightmare,MonoPurple,,codexnewb,normal,forum,,charnel_mouse,
2019-10-10,2019-10-11,XCAFRR19,3,6,zhavier,OffKilter,MonoPurple,[Fire]/Growth/Present,,zhavier,normal,forum,,charnel_mouse,
2019-10-11,2019-10-13,XCAFRR19,3,7,dwarddd,UrbanVelvet,[Discipline]/Past/Peace,Nightmare,,dwarddd,normal,forum,,charnel_mouse,"Forfeit due to spreadsheet errors, but considered to be in UrbanVelvet's favour by both players"
2019-10-10,2019-10-14,XCAFRR19,3,8,codexnewb,Leaky,[Future]/Anarchy/Peace,[Discipline]/Disease/Law,,Leaky,normal,forum,,charnel_mouse,True Power of Storms!
2019-10-05,2019-10-15,XCAFRR19,2,7,CarpeGuitarrem,zhavier,[Fire]/Growth/Present,[Anarchy]/Past/Strength,,zhavier,normal,forum,,charnel_mouse,Features a long-lasting Slow Time Generator
2019-10-10,2019-10-15,XCAFRR19,3,5,FrozenStorm,CarpeGuitarrem,[Anarchy]/Past/Strength,[Peace]/Discipline/Disease,,FrozenStorm,normal,forum,,charnel_mouse,
2019-10-10,2019-10-16,XCAFRR19,3,2,Bomber678,Nopethebard,MonoBlack,[Discipline/Strength]/Finesse,,Bomber678,normal,forum,,charnel_mouse,
2019-10-11,2019-10-16,XCAFRR19,3,4,bolyarich,charnel_mouse,[Feral/Growth]/Disease,[Balance/Growth]/Disease,,charnel_mouse,normal,forum,,charnel_mouse,
2019-09-25,2019-10-17,XCAFRR19,1,2,James,EricF,[Fire]/Disease/Truth,[Strength]/Feral/Growth,,EricF,normal,forum,,charnel_mouse,
2019-10-03,2019-10-17,XCAFRR19,2,1,charnel_mouse,Taz,[Balance/Growth]/Disease,[Necromancy]/Blood/Present,,charnel_mouse,timeout,forum,,charnel_mouse,"Non-response from Taz, absent for the rest of the tournament"
2019-10-17,2019-10-17,XCAFRR19,3,3,Taz,EricF,[Discipline]/Law/Necromancy,[Fire]/Disease/Truth,,EricF,timeout,forum,,charnel_mouse,
2019-10-17,2019-10-18,XCAFRR19,4,6,CarpeGuitarrem,codexnewb,[Fire]/Growth/Present,[Discipline]/Disease/Law,,codexnewb,normal,forum,,charnel_mouse,Very fast base rush with SoTP on Lobber
2019-10-17,2019-10-20,XCAFRR19,4,5,UrbanVelvet,zhavier,Nightmare,[Future]/Anarchy/Peace,,zhavier,normal,forum,,charnel_mouse,
2019-10-17,2019-10-21,XCAFRR19,4,2,Nopethebard,charnel_mouse,[Strength]/Feral/Growth,[Feral/Growth]/Disease,,charnel_mouse,normal,forum,,charnel_mouse,
2019-10-17,2019-10-21,XCAFRR19,4,4,Nekoatl,James,[Balance/Growth]/Disease,[Disease/Necromancy]/Law,,Nekoatl,normal,forum,,charnel_mouse,
2019-10-18,2019-10-22,XCAFRR19,4,8,Leaky,dwarddd,[Demonology]/Growth/Strength,[Anarchy]/Past/Strength,,dwarddd,normal,forum,,charnel_mouse,
2019-10-17,2019-10-24,XCAFRR19,4,1,EricF,bolyarich,[Fire]/Disease/Truth,MonoBlack,,bolyarich,normal,forum,,charnel_mouse,
2019-10-24,2019-10-24,XCAFRR19,5,1,Bomber678,Nekoatl,[Balance/Growth]/Disease,[Strength]/Feral/Growth,,Bomber678,normal,forum,,charnel_mouse,
2019-10-20,2019-10-25,XCAFRR19,4,7,OffKilter,FrozenStorm,[Peace]/Discipline/Disease,MonoPurple,,FrozenStorm,normal,forum,,charnel_mouse,
2019-10-24,2019-10-25,XCAFRR19,5,5,Leaky,CarpeGuitarrem,MonoPurple,[Demonology]/Growth/Strength,,CarpeGuitarrem,normal,forum,,charnel_mouse,
2019-10-23,2019-10-25,XCAFRR19,5,6,FrozenStorm,UrbanVelvet,[Anarchy]/Past/Strength,[Peace]/Discipline/Disease,,FrozenStorm,normal,forum,,charnel_mouse,
2019-10-23,2019-10-25,XCAFRR19,5,8,dwarddd,zhavier,[Discipline]/Disease/Law,Nightmare,,zhavier,normal,forum,,charnel_mouse,
2019-10-12,2019-10-27,XCAFRR19,3,1,James,Persephone,[Necromancy]/Blood/Present,[Strength]/Feral/Growth,,Persephone,normal,forum,,charnel_mouse,
2019-10-18,2019-10-27,XCAFRR19,4,3,Persephone,Bomber678,[Discipline/Strength]/Finesse,[Necromancy]/Blood/Present,,Persephone,normal,forum,,charnel_mouse,
2019-10-23,2019-10-27,XCAFRR19,5,7,codexnewb,OffKilter,[Future]/Anarchy/Peace,[Fire]/Growth/Present,,OffKilter,normal,forum,,charnel_mouse,
2019-10-23,2019-10-29,XCAFRR19,5,4,charnel_mouse,EricF,[Disease/Necromancy]/Law,MonoBlack,,EricF,normal,forum,,charnel_mouse,
2019-10-23,2019-10-30,XCAFRR19,5,3,bolyarich,Nopethebard,[Feral/Growth]/Disease,[Discipline/Strength]/Finesse,,bolyarich,normal,forum,,charnel_mouse,
2019-10-30,2019-11-01,XCAFRR19,6,1,Nopethebard,charnel_mouse,[Fire]/Disease/Truth,[Feral/Growth]/Disease,,charnel_mouse,normal,forum,,charnel_mouse,
2019-10-31,2019-11-01,XCAFRR19,6,5,UrbanVelvet,codexnewb,[Fire]/Growth/Present,[Discipline]/Disease/Law,,codexnewb,normal,forum,,charnel_mouse,"UrbanVelvet resigned, then won in the casual playon. Maybe mark this as UV losing and their deck winning in a later model."
2019-11-01,2019-11-04,XCAFRR19,6,4,James,Bomber678,MonoBlack,[Necromancy]/Blood/Present,,Bomber678,normal,forum,,charnel_mouse,Kidnapping into Temporal Distortion for Crashbarrow
2019-11-03,2019-11-04,XCAFRR19,6,6,OffKilter,Leaky,[Peace]/Discipline/Disease,[Future]/Anarchy/Peace,,Leaky,normal,forum,,charnel_mouse,
2019-10-30,2019-11-05,XCAFRR19,6,3,Nekoatl,EricF,[Strength]/Feral/Growth,[Discipline]/Law/Necromancy,,EricF,normal,forum,,charnel_mouse,
2019-10-30,2019-11-05,XCAFRR19,6,8,zhavier,FrozenStorm,[Anarchy]/Past/Strength,MonoPurple,,FrozenStorm,normal,forum,,charnel_mouse,
2019-10-28,2019-11-06,XCAFRR19,5,2,James,Persephone,[Necromancy]/Blood/Present,[Fire]/Disease/Truth,,James,timeout,forum,,charnel_mouse,"Persephone drops out, marked in tournament standings as player win and deck tie"
2019-10-31,2019-11-06,XCAFRR19,6,2,Persephone,bolyarich,[Discipline/Strength]/Finesse,[Balance/Growth]/Disease,,bolyarich,timeout,forum,,charnel_mouse,"Persephone drops out, marked in tournament standings as player win and deck tie"
2019-10-31,2019-11-06,XCAFRR19,6,7,CarpeGuitarrem,dwarddd,[Demonology]/Growth/Strength,Nightmare,,dwarddd,normal,forum,,charnel_mouse,
2019-11-06,2019-11-06,XCAFRR19,7,3,charnel_mouse,Persephone,[Balance/Growth]/Disease,[Fire]/Disease/Truth,,charnel_mouse,timeout,forum,,charnel_mouse,Persephone drops out here
2019-11-06,2019-11-08,XCAFRR19,7,5,codexnewb,zhavier,MonoPurple,[Anarchy]/Past/Strength,,codexnewb,normal,forum,,charnel_mouse,
2019-11-07,2019-11-08,XCAFRR19,7,7,Leaky,UrbanVelvet,[Discipline]/Disease/Law,[Peace]/Discipline/Disease,,Leaky,normal,forum,,charnel_mouse,
2019-11-06,2019-11-09,XCAFRR19,7,2,bolyarich,Nekoatl,[Discipline]/Law/Necromancy,[Necromancy]/Blood/Present,,bolyarich,normal,forum,,charnel_mouse,
2019-11-06,2019-11-11,XCAFRR19,7,6,dwarddd,FrozenStorm,[Future]/Anarchy/Peace,[Demonology]/Growth/Strength,,FrozenStorm,normal,forum,,charnel_mouse,
2019-11-06,2019-11-12,XCAFRR19,7,8,CarpeGuitarrem,OffKilter,Nightmare,[Fire]/Growth/Present,,CarpeGuitarrem,normal,forum,,charnel_mouse,
2019-11-07,2019-11-13,XCAFRR19,7,1,Bomber678,James,[Feral/Growth]/Disease,MonoBlack,,James,normal,forum,,charnel_mouse,
2019-11-07,2019-11-13,XCAFRR19,7,4,EricF,Nopethebard,[Strength]/Feral/Growth,[Discipline/Strength]/Finesse,,EricF,normal,forum,,charnel_mouse,
2019-11-12,2019-11-13,XCAFRR19,8,1,Nekoatl,charnel_mouse,[Feral/Growth]/Disease,[Discipline]/Law/Necromancy,,charnel_mouse,normal,forum,,charnel_mouse,Catchup round for player affected by dropouts
2019-11-15,2019-11-19,XCAFRR19,9,1,EricF,Leaky,Nightmare,[Feral/Growth]/Disease,,EricF,normal,forum,,charnel_mouse,
2019-11-15,2019-11-20,XCAFRR19,9,2,FrozenStorm,bolyarich,MonoBlack,[Future]/Anarchy/Peace,,FrozenStorm,normal,forum,,charnel_mouse,
2019-11-20,2019-11-25,XCAFRR19,10,1,EricF,FrozenStorm,Nightmare,MonoBlack,,EricF,normal,forum,,charnel_mouse,
2020-01-07,2020-01-10,CAWS19,1,1,Akiata,Nopethebard,PPA,MonoRed,,Akiata,normal,forum,,charnel_mouse,
2020-01-06,2020-01-10,CAWS19,1,2,FrozenStorm,dwarddd,[Future]/Necromancy/Peace,[Past/Present]/Peace,,dwarddd,normal,forum,,charnel_mouse,
2020-01-07,2020-01-13,CAWS19,1,3,Bomber678,charnel_mouse,MonoRed,[Balance]/Blood/Strength,,charnel_mouse,normal,forum,,charnel_mouse,
2020-01-07,2020-01-16,CAWS19,1,5,zhavier,CarpeGuitarrem,[Balance/Growth]/Finesse,[Necromancy]/Blood/Present,,zhavier,normal,forum,,charnel_mouse,
2020-01-14,2020-01-16,CAWS19,2,4,CarpeGuitarrem,EricF,[Necromancy]/Blood/Present,[Feral]/Fire/Law,,EricF,normal,forum,,charnel_mouse,
2020-01-13,2020-01-17,CAWS19,2,5,Nopethebard,FrozenStorm,MonoRed,[Future]/Necromancy/Peace,,FrozenStorm,normal,forum,,charnel_mouse,
2020-01-12,2020-01-20,MMM1,1,5,codexnewb,Akiata,MonoPurple,MonoGreen,,codexnewb,normal,forum,,charnel_mouse,
2020-01-06,2020-01-21,CAWS19,1,4,EricF,bolyarich,[Feral]/Fire/Law,Nightmare,,bolyarich,normal,forum,,charnel_mouse,
2020-01-16,2020-01-21,CAWS19,2,3,bolyarich,codexnewb,Nightmare,Miracle Grow,,bolyarich,normal,forum,,charnel_mouse,
2020-01-14,2020-01-22,CAWS19,2,1,dwarddd,Akiata,[Past/Present]/Peace,PPA,,dwarddd,normal,forum,,charnel_mouse,
2020-01-14,2020-01-22,CAWS19,2,2,charnel_mouse,zhavier,[Balance]/Blood/Strength,[Balance/Growth]/Finesse,,zhavier,normal,forum,,charnel_mouse,
2020-01-20,2020-01-23,MMM1,2,5,codexnewb,Akiata,MonoPurple,MonoGreen,,Akiata,normal,forum,,charnel_mouse,
2020-01-22,2020-01-27,CAWS19,3,5,CarpeGuitarrem,Bomber678,[Necromancy]/Blood/Present,MonoRed,,CarpeGuitarrem,normal,forum,,charnel_mouse,
2020-01-22,2020-01-28,CAWS19,3,1,bolyarich,zhavier,Nightmare,[Balance/Growth]/Finesse,,bolyarich,normal,forum,,charnel_mouse,
2020-01-23,2020-01-28,MMM1,3,5,codexnewb,Akiata,MonoPurple,MonoGreen,,Akiata,normal,forum,,charnel_mouse,
2020-01-23,2020-01-29,CAWS19,3,2,dwarddd,charnel_mouse,[Past/Present]/Peace,[Balance]/Blood/Strength,,dwarddd,normal,forum,,charnel_mouse,
2020-01-23,2020-01-29,CAWS19,3,3,Akiata,EricF,PPA,[Feral]/Fire/Law,,EricF,normal,forum,,charnel_mouse,
2020-01-22,2020-01-30,CAWS19,3,4,codexnewb,FrozenStorm,Miracle Grow,[Future]/Necromancy/Peace,,FrozenStorm,normal,forum,,charnel_mouse,
2020-01-29,2020-02-01,CAWS19,4,5,Nopethebard,Bomber678,MonoRed,MonoRed,,Bomber678,normal,forum,,charnel_mouse,
2020-01-29,2020-02-03,CAWS19,4,3,EricF,FrozenStorm,[Feral]/Fire/Law,[Future]/Necromancy/Peace,,FrozenStorm,normal,forum,,charnel_mouse,
2020-01-29,2020-02-04,CAWS19,4,2,zhavier,Akiata,[Balance/Growth]/Finesse,PPA,,zhavier,normal,forum,,charnel_mouse,
2020-01-30,2020-02-05,CAWS19,4,4,charnel_mouse,codexnewb,[Balance]/Blood/Strength,Miracle Grow,,codexnewb,normal,forum,,charnel_mouse,
2020-02-05,2020-02-07,CAWS19,5,4,codexnewb,CarpeGuitarrem,Miracle Grow,[Necromancy]/Blood/Present,,codexnewb,normal,forum,,charnel_mouse,
2020-01-30,2020-02-08,MMM1,4,5,codexnewb,Akiata,MonoPurple,MonoGreen,,Akiata,normal,forum,,charnel_mouse,
2020-02-05,2020-02-09,CAWS19,5,2,zhavier,dwarddd,[Balance/Growth]/Finesse,[Past/Present]/Peace,,zhavier,normal,forum,,charnel_mouse,
2020-02-06,2020-02-12,CAWS19,5,3,Bomber678,EricF,MonoRed,[Feral]/Fire/Law,,Bomber678,normal,forum,,charnel_mouse,
2020-02-09,2020-02-12,MMM1,5,5,codexnewb,Akiata,MonoPurple,MonoGreen,,Akiata,normal,forum,,charnel_mouse,
2020-02-13,2020-02-14,CAWS19,6,2,FrozenStorm,zhavier,[Future]/Necromancy/Peace,[Balance/Growth]/Finesse,,FrozenStorm,normal,forum,,charnel_mouse,
2020-02-06,2020-02-17,MMM1,1,11,FrozenStorm,Akiata,MonoWhite,MonoBlue,,FrozenStorm,normal,forum,,charnel_mouse,
2020-01-30,2020-02-18,CAWS19,4,1,dwarddd,bolyarich,[Past/Present]/Peace,Nightmare,,bolyarich,normal,forum,,charnel_mouse,
2020-02-13,2020-02-18,CAWS19,6,3,Bomber678,codexnewb,MonoRed,Miracle Grow,,codexnewb,normal,forum,,charnel_mouse,
2020-02-06,2020-02-19,CAWS19,5,1,FrozenStorm,bolyarich,[Future]/Necromancy/Peace,Nightmare,,bolyarich,normal,forum,,charnel_mouse,
2020-02-12,2020-02-19,MMM1,6,5,Akiata,codexnewb,MonoGreen,MonoPurple,,codexnewb,normal,forum,,charnel_mouse,
2020-02-14,2020-02-22,CAWS19,6,1,bolyarich,dwarddd,Nightmare,[Past/Present]/Peace,,bolyarich,normal,forum,,charnel_mouse,
2020-02-20,2020-02-22,CAWS19,7,2,codexnewb,zhavier,Miracle Grow,[Balance/Growth]/Finesse,,codexnewb,normal,forum,,charnel_mouse,
2020-02-18,2020-02-24,MMM1,2,11,FrozenStorm,Akiata,MonoWhite,MonoBlue,,FrozenStorm,normal,forum,,charnel_mouse,
2020-02-19,2020-02-25,CAWS19,7,1,bolyarich,FrozenStorm,Nightmare,[Future]/Necromancy/Peace,,bolyarich,normal,forum,,charnel_mouse,
2020-02-26,2020-03-02,CAWS19,8,1,codexnewb,bolyarich,Miracle Grow,Nightmare,,bolyarich,normal,forum,,charnel_mouse,
2020-02-24,2020-03-05,MMM1,3,11,FrozenStorm,Akiata,MonoWhite,MonoBlue,,FrozenStorm,normal,forum,,charnel_mouse,
2020-02-21,2020-03-10,MMM1,7,5,Akiata,codexnewb,MonoGreen,MonoPurple,,codexnewb,normal,forum,,charnel_mouse,
2020-03-06,2020-03-22,MMM1,4,11,FrozenStorm,Akiata,MonoWhite,MonoBlue,,FrozenStorm,normal,forum,,charnel_mouse,
2020-03-10,2020-03-25,MMM1,8,5,Akiata,codexnewb,MonoGreen,MonoPurple,,Akiata,normal,forum,,charnel_mouse,
2020-03-21,2020-03-25,XCAPS20,1,5,bolyarich,codexnewb,[Demonology]/Anarchy/Balance,[Discipline/Strength]/Finesse,Mystical Forest,bolyarich,normal,forum,,charnel_mouse,
2020-03-21,2020-03-25,XCAPS20,1,6,dwarddd,zhavier,MonoPurple,MonoWhite,Mystical Forest,dwarddd,normal,forum,,charnel_mouse,
2020-03-21,2020-03-28,XCAPS20,1,3,charnel_mouse,Shadow_Night_Black,[Growth]/Anarchy/Peace,MonoPurple,Mystical Forest,Shadow_Night_Black,normal,forum,,charnel_mouse,
2020-03-28,2020-03-30,XCAPS20,2,3,Shadow_Night_Black,CarpeGuitarrem,MonoPurple,MonoWhite,Hard Times Mill,Shadow_Night_Black,normal,forum,,charnel_mouse,
2020-03-27,2020-03-30,XCAPS20,2,6,EricF,James,[Blood]/Growth/Strength,MonoBlack,Hard Times Mill,EricF,normal,forum,,charnel_mouse,
2020-03-21,2020-03-31,XCAPS20,1,1,CarpeGuitarrem,Bomber678,MonoWhite,[Discipline/Strength]/Peace,Mystical Forest,Bomber678,normal,forum,,charnel_mouse,
2020-03-23,2020-03-31,XCAPS20,1,2,FrozenStorm,Nopethebard,Miracle Grow,MonoBlack,Mystical Forest,FrozenStorm,normal,forum,,charnel_mouse,
2020-03-21,2020-04-02,XCAPS20,1,4,Akiata,EricF,[Balance/Growth]/Finesse,[Blood]/Growth/Strength,Mystical Forest,EricF,normal,forum,,charnel_mouse,
2020-03-27,2020-04-02,XCAPS20,2,1,dwarddd,bolyarich,MonoPurple,[Demonology]/Anarchy/Balance,Hard Times Mill,bolyarich,normal,forum,,charnel_mouse,
2020-03-30,2020-04-03,XCAPS20,2,2,Bomber678,FrozenStorm,[Discipline/Strength]/Peace,Miracle Grow,Hard Times Mill,FrozenStorm,normal,forum,,charnel_mouse,
